pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,555,0,116.613495,12.555662821157114,-3.5329135672018324,458.0175750575048,5.911931192137672,2.9888703059685886,502.1706104108913,0.011833414479349066,-0.0074787755020016,tagStandard41h12
0,556,0,113.7736,9.789520043891343,2.060679407128758,486.0753792652958,2.735033001076262,9.08666236159064,502.2702339882088,0.005509659088262847,0.004669531251293797,tagStandard41h12
0,557,0,118.47621,5.717257262857174,0.16971663962419756,514.2117541793211,-1.3468468913701477,7.107559114841536,502.41111565990144,-0.0028874758598112,0.0006527471470885136,tagStandard41h12
0,558,0,128.59717,5.152897948171926,-2.296669512155973,542.5135556077909,-1.8674419322056217,4.632799762571096,502.4019848753834,-0.0038475113162976665,-0.004052068855843767,tagStandard41h12
0,559,0,124.02589,4.9664099928173755,-3.327151265462476,570.766669763319,-1.85130232033714,3.828163506575493,502.62019030455156,-0.0037524531227649516,-0.005770343614488603,tagStandard41h12
0,560,0,128.96796,3.5957357148222395,-2.6925641062650816,598.925810863307,-2.8825848114746573,4.478216920846705,502.7614476216604,-0.00576924227276287,-0.004567258205370228,tagStandard41h12
0,561,0,118.77872,12.98948111422578,-8.51580197484259,627.3968372774849,4.559916999177517,-0.1603146075169667,502.7706025874946,0.009117732379313669,-0.01374171428527115,tagStandard41h12
0,562,0,114.33759,-13.541191142747948,-1.2592703540434498,655.3630522079336,-16.046239092128133,5.72821330567905,503.004862836835,-0.031701082742069966,-0.0020934874377049406,tagStandard41h12
0,563,0,122.9334,11.298696835001008,-7.536825407224798,684.1471284680156,2.9358772827366693,1.1797783258321028,502.7283323642273,0.005896187187713433,-0.011289316682621842,tagStandard41h12
0,564,0,117.65079,2.705136868749833,4.547472638897602,712.8686728921398,-3.235925291855493,9.845638641667222,502.838670556396,-0.006447534623608633,0.005872713468832424,tagStandard41h12
0,565,0,119.35606,9.1456987757349,4.942058813792982,741.8876674689143,1.205040512452173,10.021396696705665,503.0310683070242,0.002458026088836147,0.006318001383508766,tagStandard41h12
0,566,0,117.05894,4.500325266523305,-0.654850552334438,770.7722313150765,-1.8116872526744594,6.209617281852616,502.97002597028853,-0.0037747582115909115,-0.001358847087260078,tagStandard41h12
0,567,0,134.87294,11.94799116683862,-6.411884364264667,800.0731278674664,2.9572829280053843,2.5597249453325044,503.27915136963827,0.005611286097712611,-0.008517807371663183,tagStandard41h12
0,600,0,117.07475,3.514391760352908,2.940007172038292,457.22166354939657,-4.157291992848626,10.354485029450416,529.0529747747386,-0.00798947533236253,0.006894580099440608,tagStandard41h12
